article_title,url,country,article_quality,revision_id,region,population
Tatiana Rosová,https://en.wikipedia.org/wiki/Tatiana_Rosová,Slovakia,Stub,1235907524,EASTERN EUROPE,5.4
Jozef Sivák,https://en.wikipedia.org/wiki/Jozef_Sivák,Slovakia,Stub,1221991531,EASTERN EUROPE,5.4
Radovan Sloboda (politician),https://en.wikipedia.org/wiki/Radovan_Sloboda_(politician),Slovakia,Start,1235513126,EASTERN EUROPE,5.4
Ľudovít Štúr,https://en.wikipedia.org/wiki/Ľudovít_Štúr,Slovakia,C,1245572786,EASTERN EUROPE,5.4
Jaroslav Svěchota,https://en.wikipedia.org/wiki/Jaroslav_Svěchota,Slovakia,Start,1115512326,EASTERN EUROPE,5.4
Ľubomír Vážny,https://en.wikipedia.org/wiki/Ľubomír_Vážny,Slovakia,Start,1237144131,EASTERN EUROPE,5.4
8th National Assembly of Slovenia,https://en.wikipedia.org/wiki/8th_National_Assembly_of_Slovenia,Slovenia,C,1249160149,SOUTHERN EUROPE,2.1
Mark Boris Andrijanič,https://en.wikipedia.org/wiki/Mark_Boris_Andrijanič,Slovenia,Start,1198352017,SOUTHERN EUROPE,2.1
Joseph Emanuel Barbo von Waxenstein,https://en.wikipedia.org/wiki/Joseph_Emanuel_Barbo_von_Waxenstein,Slovenia,Start,1230326241,SOUTHERN EUROPE,2.1
Tatjana Bobnar,https://en.wikipedia.org/wiki/Tatjana_Bobnar,Slovenia,Start,1184611030,SOUTHERN EUROPE,2.1
József Borovnyák,https://en.wikipedia.org/wiki/József_Borovnyák,Slovenia,Stub,1237351064,SOUTHERN EUROPE,2.1
Klemen Boštjančič,https://en.wikipedia.org/wiki/Klemen_Boštjančič,Slovenia,Start,1218026356,SOUTHERN EUROPE,2.1
Uroš Brežan,https://en.wikipedia.org/wiki/Uroš_Brežan,Slovenia,Start,1232181073,SOUTHERN EUROPE,2.1
Ivan Cankar,https://en.wikipedia.org/wiki/Ivan_Cankar,Slovenia,C,1245475637,SOUTHERN EUROPE,2.1
Jože P. Damijan,https://en.wikipedia.org/wiki/Jože_P._Damijan,Slovenia,GA,1177335389,SOUTHERN EUROPE,2.1
Lambert Ehrlich,https://en.wikipedia.org/wiki/Lambert_Ehrlich,Slovenia,GA,1182674076,SOUTHERN EUROPE,2.1
Josip Ferfolja,https://en.wikipedia.org/wiki/Josip_Ferfolja,Slovenia,Start,1144472397,SOUTHERN EUROPE,2.1
Sanja Ajanović Hovnik,https://en.wikipedia.org/wiki/Sanja_Ajanović_Hovnik,Slovenia,Start,1184611485,SOUTHERN EUROPE,2.1
Johann Nepomuk Hradeczky,https://en.wikipedia.org/wiki/Johann_Nepomuk_Hradeczky,Slovenia,Start,1030361090,SOUTHERN EUROPE,2.1
Božidar Jakac,https://en.wikipedia.org/wiki/Božidar_Jakac,Slovenia,C,1249350013,SOUTHERN EUROPE,2.1
József Klekl (politician),https://en.wikipedia.org/wiki/József_Klekl_(politician),Slovenia,Start,1185528975,SOUTHERN EUROPE,2.1
József Klekl (writer),https://en.wikipedia.org/wiki/József_Klekl_(writer),Slovenia,Start,1230784400,SOUTHERN EUROPE,2.1
Alojz Kovšca,https://en.wikipedia.org/wiki/Alojz_Kovšca,Slovenia,Stub,1217863750,SOUTHERN EUROPE,2.1
Jožef Krajnc,https://en.wikipedia.org/wiki/Jožef_Krajnc,Slovenia,Start,1239252872,SOUTHERN EUROPE,2.1
Ivan Kramberger,https://en.wikipedia.org/wiki/Ivan_Kramberger,Slovenia,Start,1230833935,SOUTHERN EUROPE,2.1
István Kühár,https://en.wikipedia.org/wiki/István_Kühár,Slovenia,Stub,1185528946,SOUTHERN EUROPE,2.1
Matija Majar,https://en.wikipedia.org/wiki/Matija_Majar,Slovenia,Start,1195006555,SOUTHERN EUROPE,2.1
Andrej Marinc,https://en.wikipedia.org/wiki/Andrej_Marinc,Slovenia,Stub,1249146653,SOUTHERN EUROPE,2.1
Matej Arčon,https://en.wikipedia.org/wiki/Matej_Arčon,Slovenia,Start,1232181251,SOUTHERN EUROPE,2.1
Anton Novačan,https://en.wikipedia.org/wiki/Anton_Novačan,Slovenia,Start,1208186784,SOUTHERN EUROPE,2.1
Igor Papič,https://en.wikipedia.org/wiki/Igor_Papič,Slovenia,Stub,1240222916,SOUTHERN EUROPE,2.1
Dominika Švarc Pipan,https://en.wikipedia.org/wiki/Dominika_Švarc_Pipan,Slovenia,Start,1231574449,SOUTHERN EUROPE,2.1
Jože Podgoršek,https://en.wikipedia.org/wiki/Jože_Podgoršek,Slovenia,Stub,1100530431,SOUTHERN EUROPE,2.1
Jožica Puhar,https://en.wikipedia.org/wiki/Jožica_Puhar,Slovenia,Stub,1217860670,SOUTHERN EUROPE,2.1
Dušan Šinigoj,https://en.wikipedia.org/wiki/Dušan_Šinigoj,Slovenia,Stub,1242440118,SOUTHERN EUROPE,2.1
Matija Škerbec,https://en.wikipedia.org/wiki/Matija_Škerbec,Slovenia,B,1180682572,SOUTHERN EUROPE,2.1
Alenka Smerkolj,https://en.wikipedia.org/wiki/Alenka_Smerkolj,Slovenia,Start,1172950113,SOUTHERN EUROPE,2.1
Emilija Stojmenova Duh,https://en.wikipedia.org/wiki/Emilija_Stojmenova_Duh,Slovenia,Start,1246237465,SOUTHERN EUROPE,2.1
Patricija Šulin,https://en.wikipedia.org/wiki/Patricija_Šulin,Slovenia,Stub,1188651207,SOUTHERN EUROPE,2.1
József Szakovics,https://en.wikipedia.org/wiki/József_Szakovics,Slovenia,Start,1237352671,SOUTHERN EUROPE,2.1
Vilmos Tkálecz,https://en.wikipedia.org/wiki/Vilmos_Tkálecz,Slovenia,Stub,1212265925,SOUTHERN EUROPE,2.1
Ludvik Toplak,https://en.wikipedia.org/wiki/Ludvik_Toplak,Slovenia,Start,1215540371,SOUTHERN EUROPE,2.1
Asta Vrečko,https://en.wikipedia.org/wiki/Asta_Vrečko,Slovenia,Start,1239433404,SOUTHERN EUROPE,2.1
Anton Fran Wagner,https://en.wikipedia.org/wiki/Anton_Fran_Wagner,Slovenia,Stub,1228384804,SOUTHERN EUROPE,2.1
Nestor Ghiro,https://en.wikipedia.org/wiki/Nestor_Ghiro,Solomon Islands,Stub,1223783811,OCEANIA,0.8
John Dean Kuku,https://en.wikipedia.org/wiki/John_Dean_Kuku,Solomon Islands,Stub,1146487474,OCEANIA,0.8
Doreen Kuper,https://en.wikipedia.org/wiki/Doreen_Kuper,Solomon Islands,Start,1071176674,OCEANIA,0.8
Eric Lawson (politician),https://en.wikipedia.org/wiki/Eric_Lawson_(politician),Solomon Islands,Start,1103173015,OCEANIA,0.8
John Maneniaru,https://en.wikipedia.org/wiki/John_Maneniaru,Solomon Islands,Stub,1224038513,OCEANIA,0.8
Andrew Manepora,https://en.wikipedia.org/wiki/Andrew_Manepora,Solomon Islands,Stub,1191281042,OCEANIA,0.8
Julian Moti,https://en.wikipedia.org/wiki/Julian_Moti,Solomon Islands,C,1220965405,OCEANIA,0.8
Bartholomew Parapolo,https://en.wikipedia.org/wiki/Bartholomew_Parapolo,Solomon Islands,Stub,1222021153,OCEANIA,0.8
Daniel Suidani,https://en.wikipedia.org/wiki/Daniel_Suidani,Solomon Islands,Start,1244108597,OCEANIA,0.8
Anthony Veke,https://en.wikipedia.org/wiki/Anthony_Veke,Solomon Islands,Stub,1249903984,OCEANIA,0.8
Joseph Waleanisia,https://en.wikipedia.org/wiki/Joseph_Waleanisia,Solomon Islands,Stub,1103157537,OCEANIA,0.8
Ajilon Jasper Nasiu,https://en.wikipedia.org/wiki/Ajilon_Jasper_Nasiu,Solomon Islands,Stub,1221556312,OCEANIA,0.8
Hassan Adan Wadadid,https://en.wikipedia.org/wiki/Hassan_Adan_Wadadid,Somalia,Start,1242398633,EASTERN AFRICA,18.1
Mohamoud Diriye Abdi Joof,https://en.wikipedia.org/wiki/Mohamoud_Diriye_Abdi_Joof,Somalia,Stub,1171759998,EASTERN AFRICA,18.1
Abdillahi Fadal Iman,https://en.wikipedia.org/wiki/Abdillahi_Fadal_Iman,Somalia,Stub,1108538185,EASTERN AFRICA,18.1
Ahmed Abdisalam Adan,https://en.wikipedia.org/wiki/Ahmed_Abdisalam_Adan,Somalia,C,1243727922,EASTERN AFRICA,18.1
Abukar Umar Adani,https://en.wikipedia.org/wiki/Abukar_Umar_Adani,Somalia,Stub,1195269235,EASTERN AFRICA,18.1
Abshir Aden Ferro,https://en.wikipedia.org/wiki/Abshir_Aden_Ferro,Somalia,C,1249386156,EASTERN AFRICA,18.1
Aden Isaq Ahmed,https://en.wikipedia.org/wiki/Aden_Isaq_Ahmed,Somalia,Start,1241124928,EASTERN AFRICA,18.1
Abdulahi Ahmed Afrah,https://en.wikipedia.org/wiki/Abdulahi_Ahmed_Afrah,Somalia,Stub,1062657842,EASTERN AFRICA,18.1
Abdirahman Ahmed,https://en.wikipedia.org/wiki/Abdirahman_Ahmed,Somalia,Stub,1024854466,EASTERN AFRICA,18.1
Abdullahi Mohamed Ali,https://en.wikipedia.org/wiki/Abdullahi_Mohamed_Ali,Somalia,Start,1244290824,EASTERN AFRICA,18.1
Awad Ahmed Ashareh,https://en.wikipedia.org/wiki/Awad_Ahmed_Ashareh,Somalia,Stub,934134220,EASTERN AFRICA,18.1
Ali Abdi Aware,https://en.wikipedia.org/wiki/Ali_Abdi_Aware,Somalia,Start,1238577757,EASTERN AFRICA,18.1
Abdurahman Abdullahi Baadiyow,https://en.wikipedia.org/wiki/Abdurahman_Abdullahi_Baadiyow,Somalia,Start,1226329759,EASTERN AFRICA,18.1
Balal Mohamed Osman,https://en.wikipedia.org/wiki/Balal_Mohamed_Osman,Somalia,Stub,1229646022,EASTERN AFRICA,18.1
Bashir Bililiqo,https://en.wikipedia.org/wiki/Bashir_Bililiqo,Somalia,,,EASTERN AFRICA,18.1
Hussein Hagi Bood,https://en.wikipedia.org/wiki/Hussein_Hagi_Bood,Somalia,Stub,1106104619,EASTERN AFRICA,18.1
Abdi Hassan Buni,https://en.wikipedia.org/wiki/Abdi_Hassan_Buni,Somalia,Start,1186251111,EASTERN AFRICA,18.1
Abdikarin Dahir,https://en.wikipedia.org/wiki/Abdikarin_Dahir,Somalia,Stub,1240850209,EASTERN AFRICA,18.1
Abdikarim Dhaaye,https://en.wikipedia.org/wiki/Abdikarim_Dhaaye,Somalia,Stub,1177315930,EASTERN AFRICA,18.1
Ali Dhere,https://en.wikipedia.org/wiki/Ali_Dhere,Somalia,Stub,1238211507,EASTERN AFRICA,18.1
Djama Ali Moussa,https://en.wikipedia.org/wiki/Djama_Ali_Moussa,Somalia,Stub,1242429887,EASTERN AFRICA,18.1
Ahmed Farah Dualeh,https://en.wikipedia.org/wiki/Ahmed_Farah_Dualeh,Somalia,Start,1231104858,EASTERN AFRICA,18.1
Mohamed Omar Dubad,https://en.wikipedia.org/wiki/Mohamed_Omar_Dubad,Somalia,Start,1138175757,EASTERN AFRICA,18.1
Osman Dubbe,https://en.wikipedia.org/wiki/Osman_Dubbe,Somalia,Start,1167452006,EASTERN AFRICA,18.1
Mohamed Ali Facaye,https://en.wikipedia.org/wiki/Mohamed_Ali_Facaye,Somalia,Stub,1183837827,EASTERN AFRICA,18.1
Abdulcadir Gabeire Farah,https://en.wikipedia.org/wiki/Abdulcadir_Gabeire_Farah,Somalia,C,1127388256,EASTERN AFRICA,18.1
Abdulrahim Abby Farah,https://en.wikipedia.org/wiki/Abdulrahim_Abby_Farah,Somalia,C,1233766067,EASTERN AFRICA,18.1
Ahmed Moalim Fiqi,https://en.wikipedia.org/wiki/Ahmed_Moalim_Fiqi,Somalia,Start,1232330437,EASTERN AFRICA,18.1
Mohamud Abdi Gaab,https://en.wikipedia.org/wiki/Mohamud_Abdi_Gaab,Somalia,Stub,1250648846,EASTERN AFRICA,18.1
Ahmed Gacmayare,https://en.wikipedia.org/wiki/Ahmed_Gacmayare,Somalia,Stub,1154853671,EASTERN AFRICA,18.1
Garaad Abdulahi Garaad Soofe,https://en.wikipedia.org/wiki/Garaad_Abdulahi_Garaad_Soofe,Somalia,Start,1185995272,EASTERN AFRICA,18.1
Garad Adan Bin Kooshin,https://en.wikipedia.org/wiki/Garad_Adan_Bin_Kooshin,Somalia,C,1225232336,EASTERN AFRICA,18.1
Jama Mohamed Ghalib,https://en.wikipedia.org/wiki/Jama_Mohamed_Ghalib,Somalia,Start,1250294464,EASTERN AFRICA,18.1
Draft:Guled Bihi Abdi,https://en.wikipedia.org/wiki/Draft:Guled_Bihi_Abdi,Somalia,Stub,1241700679,EASTERN AFRICA,18.1
Ibraahim Guure,https://en.wikipedia.org/wiki/Ibraahim_Guure,Somalia,Stub,1243240858,EASTERN AFRICA,18.1
Yusuf Ahmed Hagar Dabageed,https://en.wikipedia.org/wiki/Yusuf_Ahmed_Hagar_Dabageed,Somalia,Start,1188398539,EASTERN AFRICA,18.1
Zakaria Mohamed Haji-Abdi,https://en.wikipedia.org/wiki/Zakaria_Mohamed_Haji-Abdi,Somalia,Start,1205851984,EASTERN AFRICA,18.1
Hassan Nur Elmi,https://en.wikipedia.org/wiki/Hassan_Nur_Elmi,Somalia,Stub,1229588066,EASTERN AFRICA,18.1
Mohamed Ali Hassan,https://en.wikipedia.org/wiki/Mohamed_Ali_Hassan,Somalia,Stub,1158685492,EASTERN AFRICA,18.1
Sadak Omar Hassan,https://en.wikipedia.org/wiki/Sadak_Omar_Hassan,Somalia,Start,1218256927,EASTERN AFRICA,18.1
Ali Yusuf Hosh,https://en.wikipedia.org/wiki/Ali_Yusuf_Hosh,Somalia,Stub,1235398629,EASTERN AFRICA,18.1
Abdirahman Haji Aden Ibbi,https://en.wikipedia.org/wiki/Abdirahman_Haji_Aden_Ibbi,Somalia,Stub,1223694493,EASTERN AFRICA,18.1
Hanifa Mohamed Ibrahim,https://en.wikipedia.org/wiki/Hanifa_Mohamed_Ibrahim,Somalia,Stub,1233626945,EASTERN AFRICA,18.1
Ibrahim Artan Ismail,https://en.wikipedia.org/wiki/Ibrahim_Artan_Ismail,Somalia,Stub,1243243246,EASTERN AFRICA,18.1
Mohamed Sheikh Ismail,https://en.wikipedia.org/wiki/Mohamed_Sheikh_Ismail,Somalia,Start,1009328790,EASTERN AFRICA,18.1
Yusuf Mohamed Ismail,https://en.wikipedia.org/wiki/Yusuf_Mohamed_Ismail,Somalia,Start,1217119391,EASTERN AFRICA,18.1
Abdihamid Sheikh Abdisalam Isse,https://en.wikipedia.org/wiki/Abdihamid_Sheikh_Abdisalam_Isse,Somalia,Stub,1211653922,EASTERN AFRICA,18.1
Ahmed Sheikh Jama,https://en.wikipedia.org/wiki/Ahmed_Sheikh_Jama,Somalia,Stub,1241971490,EASTERN AFRICA,18.1
Bashir Mohamed Jama,https://en.wikipedia.org/wiki/Bashir_Mohamed_Jama,Somalia,Start,1236987408,EASTERN AFRICA,18.1
Farah Ali Jama,https://en.wikipedia.org/wiki/Farah_Ali_Jama,Somalia,Start,1217078017,EASTERN AFRICA,18.1
Abdirahman Janaqow,https://en.wikipedia.org/wiki/Abdirahman_Janaqow,Somalia,Start,1202660894,EASTERN AFRICA,18.1
Abdirizak Jurile,https://en.wikipedia.org/wiki/Abdirizak_Jurile,Somalia,Start,1220585287,EASTERN AFRICA,18.1
Muna Khalif,https://en.wikipedia.org/wiki/Muna_Khalif,Somalia,Start,1240386667,EASTERN AFRICA,18.1
Mohammed Awale Liban,https://en.wikipedia.org/wiki/Mohammed_Awale_Liban,Somalia,Start,1251008544,EASTERN AFRICA,18.1
Abdihakim Luqman,https://en.wikipedia.org/wiki/Abdihakim_Luqman,Somalia,Stub,1236505010,EASTERN AFRICA,18.1
Maslah Mohammed Siad Barre,https://en.wikipedia.org/wiki/Maslah_Mohammed_Siad_Barre,Somalia,Start,1246397242,EASTERN AFRICA,18.1
Hassan Moalim,https://en.wikipedia.org/wiki/Hassan_Moalim,Somalia,Stub,1223156433,EASTERN AFRICA,18.1
Mohamed Ahmed Sheikh Ali,https://en.wikipedia.org/wiki/Mohamed_Ahmed_Sheikh_Ali,Somalia,Stub,1226025037,EASTERN AFRICA,18.1
Abdinur Sheikh Mohamed,https://en.wikipedia.org/wiki/Abdinur_Sheikh_Mohamed,Somalia,Stub,1048396818,EASTERN AFRICA,18.1
Mohamud Sayid Aden,https://en.wikipedia.org/wiki/Mohamud_Sayid_Aden,Somalia,Stub,1244503224,EASTERN AFRICA,18.1
Muḥammad ibn 'Abdallāh Hassan,https://en.wikipedia.org/wiki/Muḥammad_ibn_'Abdallāh_Hassan,Somalia,C,1250974504,EASTERN AFRICA,18.1
Gobsan Muhumed,https://en.wikipedia.org/wiki/Gobsan_Muhumed,Somalia,Stub,1243657457,EASTERN AFRICA,18.1
Abdullahi Mohamed Nur,https://en.wikipedia.org/wiki/Abdullahi_Mohamed_Nur,Somalia,Stub,1249185426,EASTERN AFRICA,18.1
Haji Ibrahim Nur,https://en.wikipedia.org/wiki/Haji_Ibrahim_Nur,Somalia,Stub,1089443067,EASTERN AFRICA,18.1
Mohamed Ali Nur,https://en.wikipedia.org/wiki/Mohamed_Ali_Nur,Somalia,GA,1173362453,EASTERN AFRICA,18.1
Abdilqadir Ali Omar,https://en.wikipedia.org/wiki/Abdilqadir_Ali_Omar,Somalia,Stub,1249795421,EASTERN AFRICA,18.1
Daud Mohamed Omar,https://en.wikipedia.org/wiki/Daud_Mohamed_Omar,Somalia,Start,1238075905,EASTERN AFRICA,18.1
Mustafa Mohammed Omar,https://en.wikipedia.org/wiki/Mustafa_Mohammed_Omar,Somalia,Start,1246360389,EASTERN AFRICA,18.1
Abdirahman Dahir Osman,https://en.wikipedia.org/wiki/Abdirahman_Dahir_Osman,Somalia,Stub,975462878,EASTERN AFRICA,18.1
Djama Rabile Ghod,https://en.wikipedia.org/wiki/Djama_Rabile_Ghod,Somalia,Start,1185856641,EASTERN AFRICA,18.1
Said Mohamed Rage,https://en.wikipedia.org/wiki/Said_Mohamed_Rage,Somalia,Stub,1220698202,EASTERN AFRICA,18.1
Abdulkadir Sheikh Sakhawudeen,https://en.wikipedia.org/wiki/Abdulkadir_Sheikh_Sakhawudeen,Somalia,Stub,1249819962,EASTERN AFRICA,18.1
Yusuf Osman Samatar,https://en.wikipedia.org/wiki/Yusuf_Osman_Samatar,Somalia,GA,1180587249,EASTERN AFRICA,18.1
Mohamed Adan Saqadhi,https://en.wikipedia.org/wiki/Mohamed_Adan_Saqadhi,Somalia,Stub,1214578040,EASTERN AFRICA,18.1
Aden Saran-Sor,https://en.wikipedia.org/wiki/Aden_Saran-Sor,Somalia,Stub,919377968,EASTERN AFRICA,18.1
Ali Sheegow,https://en.wikipedia.org/wiki/Ali_Sheegow,Somalia,Stub,1175813709,EASTERN AFRICA,18.1
Said Hassan Shire,https://en.wikipedia.org/wiki/Said_Hassan_Shire,Somalia,Stub,1191019702,EASTERN AFRICA,18.1
Mohamud Siraji,https://en.wikipedia.org/wiki/Mohamud_Siraji,Somalia,C,1232856605,EASTERN AFRICA,18.1
Hawo Tako,https://en.wikipedia.org/wiki/Hawo_Tako,Somalia,Stub,1244646660,EASTERN AFRICA,18.1
Khalif Mumin Tohow,https://en.wikipedia.org/wiki/Khalif_Mumin_Tohow,Somalia,Start,1171423321,EASTERN AFRICA,18.1
Omar Ismail Waberi,https://en.wikipedia.org/wiki/Omar_Ismail_Waberi,Somalia,Stub,1250970128,EASTERN AFRICA,18.1
Deeq Sulaiman Yusuf,https://en.wikipedia.org/wiki/Deeq_Sulaiman_Yusuf,Somalia,Start,977166270,EASTERN AFRICA,18.1
Abdilahi Husein Iman Darawal,https://en.wikipedia.org/wiki/Abdilahi_Husein_Iman_Darawal,Somalia,Stub,1171760173,EASTERN AFRICA,18.1
Abdirahim Ali Ismail,https://en.wikipedia.org/wiki/Abdirahim_Ali_Ismail,Somalia,Stub,1189471410,EASTERN AFRICA,18.1
Mohamed Yusuf Abdirahman,https://en.wikipedia.org/wiki/Mohamed_Yusuf_Abdirahman,Somalia,Stub,1056374599,EASTERN AFRICA,18.1
Abdullahi Abdi Omar,https://en.wikipedia.org/wiki/Abdullahi_Abdi_Omar,Somalia,Stub,1167729311,EASTERN AFRICA,18.1
Ahmed Aw Dahir,https://en.wikipedia.org/wiki/Ahmed_Aw_Dahir,Somalia,Start,1062918876,EASTERN AFRICA,18.1
Mohammed Ahmed Alin,https://en.wikipedia.org/wiki/Mohammed_Ahmed_Alin,Somalia,Stub,1163226753,EASTERN AFRICA,18.1
Buurmadow,https://en.wikipedia.org/wiki/Buurmadow,Somalia,Start,1249135870,EASTERN AFRICA,18.1
Mohamed Abdi Dhinbil,https://en.wikipedia.org/wiki/Mohamed_Abdi_Dhinbil,Somalia,Stub,1186067971,EASTERN AFRICA,18.1
Abdikarim Adan Haji Diriye,https://en.wikipedia.org/wiki/Abdikarim_Adan_Haji_Diriye,Somalia,Stub,1211158919,EASTERN AFRICA,18.1
Ahmed Mohamed Gulaid,https://en.wikipedia.org/wiki/Ahmed_Mohamed_Gulaid,Somalia,Stub,1250852543,EASTERN AFRICA,18.1
Dayib Gurey,https://en.wikipedia.org/wiki/Dayib_Gurey,Somalia,Stub,1230707703,EASTERN AFRICA,18.1
Suleiman Hassan Haddi,https://en.wikipedia.org/wiki/Suleiman_Hassan_Haddi,Somalia,Stub,1080321751,EASTERN AFRICA,18.1
Abdiaziz Hussein Hassan,https://en.wikipedia.org/wiki/Abdiaziz_Hussein_Hassan,Somalia,Stub,1050666572,EASTERN AFRICA,18.1
Hersi Ali Haji Hassan,https://en.wikipedia.org/wiki/Hersi_Ali_Haji_Hassan,Somalia,Start,1246274637,EASTERN AFRICA,18.1
Abdiqani Mohamoud Jidhe,https://en.wikipedia.org/wiki/Abdiqani_Mohamoud_Jidhe,Somalia,Stub,1249819942,EASTERN AFRICA,18.1
Mohamed Hussein Jama,https://en.wikipedia.org/wiki/Mohamed_Hussein_Jama,Somalia,Stub,1187600994,EASTERN AFRICA,18.1
Nafisat Yusuf Mohammed,https://en.wikipedia.org/wiki/Nafisat_Yusuf_Mohammed,Somalia,Start,1013484175,EASTERN AFRICA,18.1
Ismail Haji Nour,https://en.wikipedia.org/wiki/Ismail_Haji_Nour,Somalia,Stub,1243384984,EASTERN AFRICA,18.1
Osman Saleban Jama,https://en.wikipedia.org/wiki/Osman_Saleban_Jama,Somalia,Start,1073933365,EASTERN AFRICA,18.1
Jibrell Ali Salad,https://en.wikipedia.org/wiki/Jibrell_Ali_Salad,Somalia,Start,1086444472,EASTERN AFRICA,18.1
Faysal Ali Warabe,https://en.wikipedia.org/wiki/Faysal_Ali_Warabe,Somalia,C,1245565775,EASTERN AFRICA,18.1
Dulton Adams,https://en.wikipedia.org/wiki/Dulton_Adams,South Africa,Stub,1159756311,SOUTHERN AFRICA,60.7
Bongani Baloyi,https://en.wikipedia.org/wiki/Bongani_Baloyi,South Africa,C,1244353459,SOUTHERN AFRICA,60.7
Japie Basson,https://en.wikipedia.org/wiki/Japie_Basson,South Africa,Start,1216786719,SOUTHERN AFRICA,60.7
Christiaan Frederik Beyers,https://en.wikipedia.org/wiki/Christiaan_Frederik_Beyers,South Africa,GA,1246853229,SOUTHERN AFRICA,60.7
Bongani Bongo,https://en.wikipedia.org/wiki/Bongani_Bongo,South Africa,C,1241954393,SOUTHERN AFRICA,60.7
Shaun Byneveldt,https://en.wikipedia.org/wiki/Shaun_Byneveldt,South Africa,Stub,1226295703,SOUTHERN AFRICA,60.7
Marshall Campbell,https://en.wikipedia.org/wiki/Marshall_Campbell,South Africa,Start,1245674826,SOUTHERN AFRICA,60.7
Badih Chaaban,https://en.wikipedia.org/wiki/Badih_Chaaban,South Africa,Start,1227519178,SOUTHERN AFRICA,60.7
Geoffrey Cronjé,https://en.wikipedia.org/wiki/Geoffrey_Cronjé,South Africa,Stub,1243421353,SOUTHERN AFRICA,60.7
Rowan Cronjé,https://en.wikipedia.org/wiki/Rowan_Cronjé,South Africa,C,1248935419,SOUTHERN AFRICA,60.7
David Dichaba,https://en.wikipedia.org/wiki/David_Dichaba,South Africa,Stub,1174702820,SOUTHERN AFRICA,60.7
Cathy Dlamini,https://en.wikipedia.org/wiki/Cathy_Dlamini,South Africa,Start,1235566176,SOUTHERN AFRICA,60.7
Nhlanhla Lux,https://en.wikipedia.org/wiki/Nhlanhla_Lux,South Africa,Stub,1210051518,SOUTHERN AFRICA,60.7
Stephanus Jacobus du Toit,https://en.wikipedia.org/wiki/Stephanus_Jacobus_du_Toit,South Africa,GA,1250244949,SOUTHERN AFRICA,60.7
Elijah Mdolomba,https://en.wikipedia.org/wiki/Elijah_Mdolomba,South Africa,Stub,1157964376,SOUTHERN AFRICA,60.7
Jennifer Ferguson,https://en.wikipedia.org/wiki/Jennifer_Ferguson,South Africa,Start,1217966345,SOUTHERN AFRICA,60.7
Frederick Smith (South African politician),https://en.wikipedia.org/wiki/Frederick_Smith_(South_African_politician),South Africa,Stub,1236955193,SOUTHERN AFRICA,60.7
Benjamin Greenacre,https://en.wikipedia.org/wiki/Benjamin_Greenacre,South Africa,Stub,1246187242,SOUTHERN AFRICA,60.7
Owen Horwood,https://en.wikipedia.org/wiki/Owen_Horwood,South Africa,Start,1219703595,SOUTHERN AFRICA,60.7
Danie Hough,https://en.wikipedia.org/wiki/Danie_Hough,South Africa,Stub,1139511588,SOUTHERN AFRICA,60.7
Henry Charles Hull,https://en.wikipedia.org/wiki/Henry_Charles_Hull,South Africa,B,1249976624,SOUTHERN AFRICA,60.7
Davidson Don Tengo Jabavu,https://en.wikipedia.org/wiki/Davidson_Don_Tengo_Jabavu,South Africa,Start,1186373019,SOUTHERN AFRICA,60.7
John William Jagger,https://en.wikipedia.org/wiki/John_William_Jagger,South Africa,Start,1164884865,SOUTHERN AFRICA,60.7
Christina Jasson,https://en.wikipedia.org/wiki/Christina_Jasson,South Africa,Start,1247391424,SOUTHERN AFRICA,60.7
Makhosi Khoza,https://en.wikipedia.org/wiki/Makhosi_Khoza,South Africa,C,1247585467,SOUTHERN AFRICA,60.7
Joel Krige,https://en.wikipedia.org/wiki/Joel_Krige,South Africa,Stub,1228754883,SOUTHERN AFRICA,60.7
Johannes Christoffel Krogh,https://en.wikipedia.org/wiki/Johannes_Christoffel_Krogh,South Africa,Start,1184919356,SOUTHERN AFRICA,60.7
Dawid Kruiper,https://en.wikipedia.org/wiki/Dawid_Kruiper,South Africa,Start,1249791603,SOUTHERN AFRICA,60.7
Cornelis Jacobus Langenhoven,https://en.wikipedia.org/wiki/Cornelis_Jacobus_Langenhoven,South Africa,C,1244010267,SOUTHERN AFRICA,60.7
Louis le Grange,https://en.wikipedia.org/wiki/Louis_le_Grange,South Africa,Start,1236638243,SOUTHERN AFRICA,60.7
Maruping Lekwene,https://en.wikipedia.org/wiki/Maruping_Lekwene,South Africa,Start,1233190748,SOUTHERN AFRICA,60.7
Lindiwe Mabuza,https://en.wikipedia.org/wiki/Lindiwe_Mabuza,South Africa,C,1242817853,SOUTHERN AFRICA,60.7
Elizabeth Mafekeng,https://en.wikipedia.org/wiki/Elizabeth_Mafekeng,South Africa,C,1247393179,SOUTHERN AFRICA,60.7
Mmusi Maimane,https://en.wikipedia.org/wiki/Mmusi_Maimane,South Africa,GA,1241103024,SOUTHERN AFRICA,60.7
Geoff Makhubo,https://en.wikipedia.org/wiki/Geoff_Makhubo,South Africa,Start,1225679410,SOUTHERN AFRICA,60.7
Mabel Malherbe,https://en.wikipedia.org/wiki/Mabel_Malherbe,South Africa,Start,1246187297,SOUTHERN AFRICA,60.7
Neo Maneng,https://en.wikipedia.org/wiki/Neo_Maneng,South Africa,Stub,1233538182,SOUTHERN AFRICA,60.7
Themba Maseko,https://en.wikipedia.org/wiki/Themba_Maseko,South Africa,C,1246257695,SOUTHERN AFRICA,60.7
